,L2,Round
139,0.003147830790259577,13
140,0.002944744932823476,14
141,1.6678304135560766e-16,15
142,0.002608202654786507,16
143,0.00246721872750075,17
144,1.7640513989535428e-16,18
145,0.0022265144614031156,19
146,0.0021229556492448312,20
147,0.14719601443879746,0
148,0.023094010767585025,1
149,0.013041013273932527,2
150,0.0,3
151,0.008298826628866156,4
152,0.007022084070579058,5
153,1.375960091183763e-16,6
154,0.0053698289951486875,7
155,0.004804583837764616,8
156,3.276095455199435e-17,9
157,0.003969004039892508,10
158,0.0036514837167011083,11
159,5.0961484858657885e-17,12
160,0.003147830790259577,13
161,0.002944744932823476,14
162,1.6678304135560766e-16,15
163,0.002608202654786507,16
164,0.00246721872750075,17
165,1.7640513989535428e-16,18
166,0.0022265144614031156,19
167,0.0021229556492448312,20
168,0.10801234497346433,0
169,0.018257418583505537,1
170,0.013041013273932527,2
171,0.0,3
172,0.008298826628866156,4
173,0.007022084070579058,5
174,1.375960091183763e-16,6
175,0.0053698289951486875,7
176,0.004804583837764616,8
177,3.276095455199435e-17,9
178,0.003969004039892508,10
179,0.0036514837167011083,11
180,5.0961484858657885e-17,12
181,0.003147830790259577,13
182,0.002944744932823476,14
183,1.6678304135560766e-16,15
184,0.002608202654786507,16
185,0.00246721872750075,17
186,1.7640513989535428e-16,18
187,0.0022265144614031156,19
188,0.0021229556492448312,20
189,0.2173067468400883,0
190,0.0627162924074226,1
191,0.016495721976846452,2
192,0.0,3
193,0.008298826628866156,4
194,0.007022084070579058,5
195,1.375960091183763e-16,6
196,0.0053698289951486875,7
197,0.004804583837764616,8
198,3.276095455199435e-17,9
199,0.003969004039892508,10
200,0.0036514837167011083,11
201,5.0961484858657885e-17,12
202,0.003147830790259577,13
203,0.002944744932823476,14
204,1.6678304135560766e-16,15
205,0.002608202654786507,16
206,0.00246721872750075,17
207,1.7640513989535428e-16,18
208,0.0022265144614031156,19
209,0.0021229556492448312,20
